Datum och tid för uttag,Register/källa,Titel,Diagramrubrik,Indikator-Id,Mätperiod,Periodtyp,Enhetskod,Enhetstyp,Enhetsnamn,Ålder,Kön/Totalt,Måttenhet,Värde
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-05,Månad,17,Region,Värmland,Alla,Totalt,Antal,4649
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-04,Månad,17,Region,Värmland,Alla,Totalt,Antal,4283
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-03,Månad,17,Region,Värmland,Alla,Totalt,Antal,4735
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-02,Månad,17,Region,Värmland,Alla,Totalt,Antal,4763
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-01,Månad,17,Region,Värmland,Alla,Totalt,Antal,4489
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-12,Månad,17,Region,Värmland,Alla,Totalt,Antal,4426
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-11,Månad,17,Region,Värmland,Alla,Totalt,Antal,4554
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-10,Månad,17,Region,Värmland,Alla,Totalt,Antal,4754
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-09,Månad,17,Region,Värmland,Alla,Totalt,Antal,4618
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-08,Månad,17,Region,Värmland,Alla,Totalt,Antal,4734
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-07,Månad,17,Region,Värmland,Alla,Totalt,Antal,4799
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-06,Månad,17,Region,Värmland,Alla,Totalt,Antal,4911
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-05,Månad,17,Region,Värmland,Alla,Totalt,Antal,4981
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-04,Månad,17,Region,Värmland,Alla,Totalt,Antal,4601
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-03,Månad,17,Region,Värmland,Alla,Totalt,Antal,4781
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-02,Månad,17,Region,Värmland,Alla,Totalt,Antal,4150
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-01,Månad,17,Region,Värmland,Alla,Totalt,Antal,4559
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2020-12,Månad,17,Region,Värmland,Alla,Totalt,Antal,4474
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2020-11,Månad,17,Region,Värmland,Alla,Totalt,Antal,4340
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2020-10,Månad,17,Region,Värmland,Alla,Totalt,Antal,4792
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2020-09,Månad,17,Region,Värmland,Alla,Totalt,Antal,4644
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2020-08,Månad,17,Region,Värmland,Alla,Totalt,Antal,4806
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2020-07,Månad,17,Region,Värmland,Alla,Totalt,Antal,4757
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2020-06,Månad,17,Region,Värmland,Alla,Totalt,Antal,4696
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2020-05,Månad,17,Region,Värmland,Alla,Totalt,Antal,4426
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2020-04,Månad,17,Region,Värmland,Alla,Totalt,Antal,3821
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2020-03,Månad,17,Region,Värmland,Alla,Totalt,Antal,4135
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2020-02,Månad,17,Region,Värmland,Alla,Totalt,Antal,4941
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2020-01,Månad,17,Region,Värmland,Alla,Totalt,Antal,5301
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2019-12,Månad,17,Region,Värmland,Alla,Totalt,Antal,5350
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2019-11,Månad,17,Region,Värmland,Alla,Totalt,Antal,4992
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2019-10,Månad,17,Region,Värmland,Alla,Totalt,Antal,5494
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2019-09,Månad,17,Region,Värmland,Alla,Totalt,Antal,5367
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2019-08,Månad,17,Region,Värmland,Alla,Totalt,Antal,5569
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2019-07,Månad,17,Region,Värmland,Alla,Totalt,Antal,5580
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2019-06,Månad,17,Region,Värmland,Alla,Totalt,Antal,5565
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2019-05,Månad,17,Region,Värmland,Alla,Totalt,Antal,5591
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2019-04,Månad,17,Region,Värmland,Alla,Totalt,Antal,5467
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2019-03,Månad,17,Region,Värmland,Alla,Totalt,Antal,5467
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2019-02,Månad,17,Region,Värmland,Alla,Totalt,Antal,5220
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2019-01,Månad,17,Region,Värmland,Alla,Totalt,Antal,5634
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2023-07,Månad,18,Region,Örebro,Alla,Totalt,Antal,7557
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2023-06,Månad,18,Region,Örebro,Alla,Totalt,Antal,8087
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2023-05,Månad,18,Region,Örebro,Alla,Totalt,Antal,8629
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2023-04,Månad,18,Region,Örebro,Alla,Totalt,Antal,7927
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2023-03,Månad,18,Region,Örebro,Alla,Totalt,Antal,8325
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2023-02,Månad,18,Region,Örebro,Alla,Totalt,Antal,7584
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2023-01,Månad,18,Region,Örebro,Alla,Totalt,Antal,8008
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-12,Månad,18,Region,Örebro,Alla,Totalt,Antal,8038
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-11,Månad,18,Region,Örebro,Alla,Totalt,Antal,7687
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-10,Månad,18,Region,Örebro,Alla,Totalt,Antal,7800
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-09,Månad,18,Region,Örebro,Alla,Totalt,Antal,7549
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-08,Månad,18,Region,Örebro,Alla,Totalt,Antal,6046
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-07,Månad,18,Region,Örebro,Alla,Totalt,Antal,5996
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-06,Månad,18,Region,Örebro,Alla,Totalt,Antal,6242
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-05,Månad,18,Region,Örebro,Alla,Totalt,Antal,6302
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-04,Månad,18,Region,Örebro,Alla,Totalt,Antal,5830
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-03,Månad,18,Region,Örebro,Alla,Totalt,Antal,5747
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-02,Månad,18,Region,Örebro,Alla,Totalt,Antal,5577
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-01,Månad,18,Region,Örebro,Alla,Totalt,Antal,5853
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-12,Månad,18,Region,Örebro,Alla,Totalt,Antal,5870
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-11,Månad,18,Region,Örebro,Alla,Totalt,Antal,5727
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-10,Månad,18,Region,Örebro,Alla,Totalt,Antal,6034
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-09,Månad,18,Region,Örebro,Alla,Totalt,Antal,5868
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-08,Månad,18,Region,Örebro,Alla,Totalt,Antal,5965
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-07,Månad,18,Region,Örebro,Alla,Totalt,Antal,6149
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-06,Månad,18,Region,Örebro,Alla,Totalt,Antal,5734
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-05,Månad,18,Region,Örebro,Alla,Totalt,Antal,5897
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-04,Månad,18,Region,Örebro,Alla,Totalt,Antal,5583
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-03,Månad,18,Region,Örebro,Alla,Totalt,Antal,5503
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-02,Månad,18,Region,Örebro,Alla,Totalt,Antal,4734
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-01,Månad,18,Region,Örebro,Alla,Totalt,Antal,5360
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2020-12,Månad,18,Region,Örebro,Alla,Totalt,Antal,5103
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2020-11,Månad,18,Region,Örebro,Alla,Totalt,Antal,5036
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2020-10,Månad,18,Region,Örebro,Alla,Totalt,Antal,5443
